taxi_id,datetime,longitude,latitude,source_file,prev_datetime,prev_longitude,prev_latitude,time_gap_sec,segment_distance_km,segment_speed_kmh,new_trip,trip_id
10006,2008-02-07 07:45:34,116.54242,39.91589,10006.txt,2008-02-07 07:40:32,116.54241,39.91592,302.0,0.003443143165009014,0.04104409070871672,False,136
10006,2008-02-07 07:50:36,116.54236,39.91588,10006.txt,2008-02-07 07:45:34,116.54242,39.91589,302.0,0.005236525731687352,0.06242216103998168,False,136
10006,2008-02-07 07:55:37,116.54241,39.91591,10006.txt,2008-02-07 07:50:36,116.54236,39.91588,301.0,0.005414032109573135,0.0647525435032003,False,136
10006,2008-02-07 08:00:39,116.54239,39.9159,10006.txt,2008-02-07 07:55:37,116.54241,39.91591,302.0,0.002036135661032588,0.024271815826878533,False,136
10006,2008-02-07 08:05:41,116.54247,39.91589,10006.txt,2008-02-07 08:00:39,116.54239,39.9159,302.0,0.006912822926315893,0.08240451170442786,False,136
10006,2008-02-07 08:10:43,116.54241,39.91593,10006.txt,2008-02-07 08:05:41,116.54247,39.91589,302.0,0.006779944702838036,0.080820532881513,False,136
10006,2008-02-07 08:15:45,116.54244,39.91589,10006.txt,2008-02-07 08:10:43,116.54241,39.91593,302.0,0.005131187640424733,0.06116647518387099,False,136
10006,2008-02-07 08:20:47,116.54246,39.91592,10006.txt,2008-02-07 08:15:45,116.54244,39.91589,302.0,0.0037466381992669875,0.0446619123091429,False,136
10006,2008-02-07 08:25:49,116.54244,39.91592,10006.txt,2008-02-07 08:20:47,116.54246,39.91592,302.0,0.0017057010225589894,0.02033285987156411,False,136
10006,2008-02-07 08:30:51,116.54243,39.9159,10006.txt,2008-02-07 08:25:49,116.54244,39.91592,302.0,0.002381822599355999,0.028392587277091378,False,136
10006,2008-02-07 08:35:53,116.54237,39.91587,10006.txt,2008-02-07 08:30:51,116.54243,39.9159,302.0,0.006108408228818252,0.0728154623302838,False,136
10006,2008-02-07 08:40:55,116.5425,39.91588,10006.txt,2008-02-07 08:35:53,116.54237,39.91587,302.0,0.01114268449572876,0.13282670259809118,False,136
10006,2008-02-07 08:45:57,116.54248,39.91588,10006.txt,2008-02-07 08:40:55,116.5425,39.91588,302.0,0.001705702020957578,0.020332871773004243,False,136
10006,2008-02-07 08:50:59,116.54246,39.91589,10006.txt,2008-02-07 08:45:57,116.54248,39.91588,302.0,0.0020361360746746337,0.024271820757710866,False,136
10006,2008-02-07 08:56:01,116.54251,39.91589,10006.txt,2008-02-07 08:50:59,116.54246,39.91589,302.0,0.004264254423241151,0.05083217193267597,False,136
10006,2008-02-07 09:01:03,116.54251,39.91588,10006.txt,2008-02-07 08:56:01,116.54251,39.91589,302.0,0.001111949265890977,0.013255024361614296,False,136
10006,2008-02-07 09:06:04,116.54247,39.91589,10006.txt,2008-02-07 09:01:03,116.54251,39.91588,301.0,0.00358805058189409,0.04291356177680639,False,136
10006,2008-02-07 09:11:06,116.54247,39.91596,10006.txt,2008-02-07 09:06:04,116.54247,39.91589,302.0,0.0077836448647734535,0.09278517057345839,False,136
10006,2008-02-07 09:16:08,116.54244,39.91594,10006.txt,2008-02-07 09:11:06,116.54247,39.91596,302.0,0.0033899712231124004,0.04041025299074385,False,136
10006,2008-02-07 09:21:10,116.54245,39.91592,10006.txt,2008-02-07 09:16:08,116.54244,39.91594,302.0,0.002381822508739541,0.028392586196895192,False,136
10006,2008-02-07 09:26:12,116.54248,39.91594,10006.txt,2008-02-07 09:21:10,116.54245,39.91592,302.0,0.0033899717870338407,0.04041025971298618,False,136
10006,2008-02-07 09:31:14,116.54246,39.91597,10006.txt,2008-02-07 09:26:12,116.54248,39.91594,302.0,0.0037466376313478097,0.044661905539245414,False,136
10006,2008-02-07 09:36:16,116.54244,39.91592,10006.txt,2008-02-07 09:31:14,116.54246,39.91597,302.0,0.00581551314447998,0.06932399774876798,False,136
10006,2008-02-07 09:41:18,116.54245,39.91591,10006.txt,2008-02-07 09:36:16,116.54244,39.91592,302.0,0.0014013512307786329,0.016704849108619465,False,136
10006,2008-02-07 09:46:20,116.54241,39.91595,10006.txt,2008-02-07 09:41:18,116.54245,39.91591,302.0,0.0056054044674676345,0.06681939100292544,False,136
10006,2008-02-07 09:51:22,116.54245,39.91593,10006.txt,2008-02-07 09:46:20,116.54241,39.91595,302.0,0.004072269856524902,0.048543614183740556,False,136
10006,2008-02-07 09:56:24,116.54243,39.91593,10006.txt,2008-02-07 09:51:22,116.54245,39.91593,302.0,0.0017057007735017198,0.02033285690266951,False,136
10006,2008-02-07 10:01:26,116.54238,39.91593,10006.txt,2008-02-07 09:56:24,116.54243,39.91593,302.0,0.004264251932669237,0.05083214224373925,False,136
10006,2008-02-07 10:06:28,116.54242,39.91591,10006.txt,2008-02-07 10:01:26,116.54238,39.91593,302.0,0.004072270693671361,0.04854362416296987,False,136
10006,2008-02-07 10:11:30,116.54241,39.91596,10006.txt,2008-02-07 10:06:28,116.54242,39.91591,302.0,0.00562477848039132,0.06705033950135349,False,136
10006,2008-02-07 10:16:32,116.54242,39.91597,10006.txt,2008-02-07 10:11:30,116.54241,39.91596,302.0,0.0014013508518432038,0.01670484459150839,False,136
10006,2008-02-07 10:21:33,116.5424,39.91594,10006.txt,2008-02-07 10:16:32,116.54242,39.91597,301.0,0.0037466376323357408,0.044810283974779624,False,136
10006,2008-02-07 10:26:35,116.54229,39.91588,10006.txt,2008-02-07 10:21:33,116.5424,39.91594,302.0,0.01151179313491642,0.137226673131454,False,136
10006,2008-02-07 10:31:37,116.54252,39.91601,10006.txt,2008-02-07 10:26:35,116.54229,39.91588,302.0,0.024366510829811963,0.2904617185010698,False,136
10006,2008-02-07 10:36:39,116.54248,39.91603,10006.txt,2008-02-07 10:31:37,116.54252,39.91601,302.0,0.00407226652011584,0.0485435744119769,False,136
10006,2008-02-07 10:41:41,116.54247,39.91598,10006.txt,2008-02-07 10:36:39,116.54248,39.91603,302.0,0.0056247783482207235,0.06705033792580994,False,136
10006,2008-02-07 10:46:43,116.54242,39.91597,10006.txt,2008-02-07 10:41:41,116.54247,39.91598,302.0,0.004406841478793697,0.05253188517767321,False,136
10006,2008-02-07 10:51:45,116.5424,39.91597,10006.txt,2008-02-07 10:46:43,116.54242,39.91597,302.0,0.001705699777272123,0.02033284502708491,False,136
10006,2008-02-07 10:56:47,116.5424,39.916,10006.txt,2008-02-07 10:51:45,116.5424,39.91597,302.0,0.0033358477983802546,0.03976507309327456,False,136
10006,2008-02-07 11:01:49,116.54242,39.91597,10006.txt,2008-02-07 10:56:47,116.5424,39.916,302.0,0.0037466372909173242,0.044661901481133665,False,136
10006,2008-02-07 11:06:51,116.54245,39.91595,10006.txt,2008-02-07 11:01:49,116.54242,39.91597,302.0,0.0033899709416156383,0.04041024963515331,False,136
10006,2008-02-07 11:11:53,116.54245,39.91594,10006.txt,2008-02-07 11:06:51,116.54245,39.91595,302.0,0.0011119492665983002,0.013255024370045963,False,136
10006,2008-02-07 11:21:56,116.54243,39.91592,10006.txt,2008-02-07 11:11:53,116.54245,39.91594,603.0,0.0028027022338329545,0.016732550649748983,False,136
10006,2008-02-07 11:26:58,116.54244,39.91592,10006.txt,2008-02-07 11:21:56,116.54243,39.91592,302.0,0.000852850512364511,0.010166429948716025,False,136
10006,2008-02-07 11:32:00,116.54241,39.916,10006.txt,2008-02-07 11:26:58,116.54244,39.91592,302.0,0.009256228888513551,0.11033915231340657,False,136
10006,2008-02-07 11:37:02,116.54238,39.91597,10006.txt,2008-02-07 11:32:00,116.54241,39.916,302.0,0.004204052100641928,0.05011452835202298,False,136
10006,2008-02-07 11:42:04,116.54242,39.91597,10006.txt,2008-02-07 11:37:02,116.54238,39.91597,302.0,0.003411399554544225,0.04066569005416957,False,136
10006,2008-02-07 11:47:06,116.54244,39.91597,10006.txt,2008-02-07 11:42:04,116.54242,39.91597,302.0,0.001705699777272123,0.02033284502708491,False,136
10006,2008-02-07 11:52:08,116.54245,39.91599,10006.txt,2008-02-07 11:47:06,116.54244,39.91597,302.0,0.0023818222857919322,0.028392583539241577,False,136
10006,2008-02-07 11:57:10,116.54246,39.91594,10006.txt,2008-02-07 11:52:08,116.54245,39.91599,302.0,0.005624778424075814,0.06705033883004281,False,136
10006,2008-02-07 12:02:12,116.54137,39.91501,10006.txt,2008-02-07 11:57:10,116.54246,39.91594,302.0,0.13905286155690022,1.6575837801484794,False,136
10006,2008-02-07 12:07:14,116.53667,39.93826,10006.txt,2008-02-07 12:02:12,116.54137,39.91501,302.0,2.6161623539885053,31.18604130582324,False,136
10006,2008-02-07 12:17:17,116.47987,40.01169,10006.txt,2008-02-07 12:07:14,116.53667,39.93826,603.0,9.491766578568319,56.66726315563175,False,136
10006,2008-02-07 12:22:19,116.46113,40.00363,10006.txt,2008-02-07 12:17:17,116.47987,40.01169,302.0,1.830508642706958,21.82063282697036,False,136
10006,2008-02-07 12:27:21,116.45865,40.0037,10006.txt,2008-02-07 12:22:19,116.46113,40.00363,302.0,0.21137905291324158,2.519750299628045,False,136
10006,2008-02-07 12:32:23,116.45863,40.00373,10006.txt,2008-02-07 12:27:21,116.45865,40.0037,302.0,0.0037456421490630154,0.04465003886300283,False,136
10006,2008-02-07 12:37:25,116.45876,40.00365,10006.txt,2008-02-07 12:32:23,116.45863,40.00373,302.0,0.014203494832104323,0.16931318342905816,False,136
10006,2008-02-07 12:42:27,116.45883,40.00365,10006.txt,2008-02-07 12:37:25,116.45876,40.00365,302.0,0.005962299157555155,0.0710737647920482,False,136
10006,2008-02-07 12:47:29,116.45876,40.00338,10006.txt,2008-02-07 12:42:27,116.45883,40.00365,302.0,0.030608944373033832,0.3648748335858338,False,136
10006,2008-02-07 12:52:31,116.45877,40.00329,10006.txt,2008-02-07 12:47:29,116.45876,40.00338,302.0,0.010043725483292304,0.11972652893990826,False,136
10006,2008-02-07 12:57:33,116.45873,40.0034,10006.txt,2008-02-07 12:52:31,116.45877,40.00329,302.0,0.012697090841184063,0.15135604976245903,False,136
10006,2008-02-07 13:02:35,116.45869,40.00348,10006.txt,2008-02-07 12:57:33,116.45873,40.0034,302.0,0.009525728673338231,0.11355173252985971,False,136
10006,2008-02-07 13:07:37,116.4587,40.00351,10006.txt,2008-02-07 13:02:35,116.45869,40.00348,302.0,0.00344287290665292,0.04104086908592885,False,136
10006,2008-02-07 13:12:38,116.45865,40.00364,10006.txt,2008-02-07 13:07:37,116.4587,40.00351,301.0,0.015069643605189871,0.18023494012851674,False,136
10006,2008-02-07 13:17:40,116.45869,40.00357,10006.txt,2008-02-07 13:12:38,116.45865,40.00364,302.0,0.008496645401197371,0.10128451471626006,False,136
10006,2008-02-07 13:22:42,116.45865,40.00361,10006.txt,2008-02-07 13:17:40,116.45869,40.00357,302.0,0.005602745714548632,0.06678769725952012,False,136
10006,2008-02-07 13:27:44,116.45868,40.00358,10006.txt,2008-02-07 13:22:42,116.45865,40.00361,302.0,0.004202059171877256,0.05009077158529179,False,136
10006,2008-02-07 13:32:46,116.45872,40.00346,10006.txt,2008-02-07 13:27:44,116.45868,40.00358,302.0,0.013771491323152064,0.164163472726316,False,136
10006,2008-02-07 13:37:48,116.45864,40.0036,10006.txt,2008-02-07 13:32:46,116.45872,40.00346,302.0,0.016993293805862363,0.20256906523544538,False,136
10006,2008-02-07 13:42:50,116.45861,40.00366,10006.txt,2008-02-07 13:37:48,116.45864,40.0036,302.0,0.007144293962291374,0.08516376908691704,False,136
10006,2008-02-07 13:47:52,116.45868,40.00358,10006.txt,2008-02-07 13:42:50,116.45861,40.00366,302.0,0.010708904585533726,0.1276558162513954,False,136
10006,2008-02-07 13:52:54,116.45871,40.00358,10006.txt,2008-02-07 13:47:52,116.45868,40.00358,302.0,0.002555273685857983,0.030460216122810396,False,136
10006,2008-02-07 13:57:56,116.45869,40.00353,10006.txt,2008-02-07 13:52:54,116.45871,40.00358,302.0,0.005814872952042365,0.0693163663157368,False,136
10006,2008-02-07 14:02:58,116.45867,40.00361,10006.txt,2008-02-07 13:57:56,116.45869,40.00353,302.0,0.00905723809289279,0.10796707660402001,False,136
10006,2008-02-07 14:07:59,116.45865,40.00361,10006.txt,2008-02-07 14:02:58,116.45867,40.00361,301.0,0.001703515040589664,0.020374266266188674,False,136
10006,2008-02-07 14:10:57,116.45865,40.00361,10006.txt,2008-02-07 14:07:59,116.45865,40.00361,178.0,0.0,0.0,False,136
10006,2008-02-07 14:13:01,116.45863,40.00361,10006.txt,2008-02-07 14:10:57,116.45865,40.00361,124.0,0.0017035150427569133,0.04945688833810394,False,136
10006,2008-02-07 14:18:03,116.45864,40.00362,10006.txt,2008-02-07 14:13:01,116.45863,40.00361,302.0,0.0014006862378963293,0.016696922041148296,False,136
10006,2008-02-07 14:23:05,116.45866,40.00367,10006.txt,2008-02-07 14:18:03,116.45864,40.00362,302.0,0.005814872294806358,0.06931635848113539,False,136
10006,2008-02-07 14:28:07,116.45865,40.0036,10006.txt,2008-02-07 14:23:05,116.45866,40.00367,302.0,0.007830109688503298,0.09333905588944329,False,136
10006,2008-02-07 14:33:09,116.45865,40.00363,10006.txt,2008-02-07 14:28:07,116.45865,40.0036,302.0,0.0033358477997949007,0.03976507311013789,False,136
10006,2008-02-07 14:38:11,116.45865,40.00368,10006.txt,2008-02-07 14:33:09,116.45865,40.00363,302.0,0.005559746332284177,0.06627512184179814,False,136
10006,2008-02-07 14:43:13,116.45865,40.00362,10006.txt,2008-02-07 14:38:11,116.45865,40.00368,302.0,0.006671695598882477,0.0795301462118441,False,136
10006,2008-02-07 14:48:15,116.45867,40.00369,10006.txt,2008-02-07 14:43:13,116.45865,40.00362,302.0,0.007967878453452454,0.09498133255771136,False,136
10006,2008-02-07 14:53:17,116.45866,40.00374,10006.txt,2008-02-07 14:48:15,116.45867,40.00369,302.0,0.005624612691473621,0.06704836320961932,False,136
10006,2008-02-07 14:58:18,116.45868,40.00383,10006.txt,2008-02-07 14:53:17,116.45866,40.00374,301.0,0.010151496120594652,0.12141324263834136,False,136
10006,2008-02-07 15:03:20,116.45875,40.00382,10006.txt,2008-02-07 14:58:18,116.45868,40.00383,302.0,0.006065085337548385,0.0722990305138218,False,136
10006,2008-02-07 15:08:22,116.4587,40.00373,10006.txt,2008-02-07 15:03:20,116.45875,40.00382,302.0,0.010876033701094752,0.1296480838541096,False,136
10006,2008-02-07 15:13:24,116.45867,40.00379,10006.txt,2008-02-07 15:08:22,116.4587,40.00373,302.0,0.007144292222842145,0.08516374835176067,False,136
10006,2008-02-07 15:18:26,116.45871,40.00373,10006.txt,2008-02-07 15:13:24,116.45867,40.00379,302.0,0.007491283279341662,0.08930006558155625,False,136
10006,2008-02-07 15:23:28,116.45866,40.00377,10006.txt,2008-02-07 15:18:26,116.45871,40.00373,302.0,0.006157929540981766,0.07340578260772966,False,136
10006,2008-02-07 15:28:30,116.45867,40.00374,10006.txt,2008-02-07 15:23:28,116.45866,40.00377,302.0,0.0034428721048644422,0.041040859528185404,False,136
10006,2008-02-07 15:33:32,116.45862,40.00369,10006.txt,2008-02-07 15:28:30,116.45867,40.00374,302.0,0.0070034274017065235,0.08348456505345525,False,136
10006,2008-02-07 15:38:34,116.45867,40.0037,10006.txt,2008-02-07 15:33:32,116.45862,40.00369,302.0,0.004401551758532802,0.052468828909662535,False,136
10006,2008-02-07 15:43:36,116.45868,40.00364,10006.txt,2008-02-07 15:38:34,116.45867,40.0037,302.0,0.0067258465471277985,0.08017565420417243,False,136
10006,2008-02-07 15:48:38,116.45862,40.00374,10006.txt,2008-02-07 15:43:36,116.45868,40.00364,302.0,0.012237676553749948,0.1458795880579464,False,136
10006,2008-02-07 15:53:39,116.45861,40.0037,10006.txt,2008-02-07 15:48:38,116.45862,40.00374,301.0,0.004528618693722786,0.0541628813867177,False,136
10006,2008-02-07 15:58:41,116.45863,40.00367,10006.txt,2008-02-07 15:53:39,116.45861,40.0037,302.0,0.0037456424907574234,0.04465004293618121,False,136
10006,2008-02-07 16:03:43,116.45863,40.00368,10006.txt,2008-02-07 15:58:41,116.45863,40.00367,302.0,0.0011119492665983002,0.013255024370045963,False,136
10006,2008-02-07 16:08:45,116.45865,40.00362,10006.txt,2008-02-07 16:03:43,116.45863,40.00368,302.0,0.006885744859102625,0.08208172679724983,False,136
10006,2008-02-07 16:13:47,116.45867,40.00361,10006.txt,2008-02-07 16:08:45,116.45865,40.00362,302.0,0.0020343043622777376,0.02424998577549621,False,136
10006,2008-02-07 16:18:49,116.45868,40.00363,10006.txt,2008-02-07 16:13:47,116.45867,40.00361,302.0,0.0023814313652411783,0.028387923559166365,False,136
10006,2008-02-07 16:23:51,116.45868,40.00362,10006.txt,2008-02-07 16:18:49,116.45868,40.00363,302.0,0.0011119492665983002,0.013255024370045963,False,136
10006,2008-02-07 16:28:53,116.45874,40.00362,10006.txt,2008-02-07 16:23:51,116.45868,40.00362,302.0,0.0051105443797328474,0.06092039657959686,False,136
10006,2008-02-07 16:33:55,116.45867,40.00365,10006.txt,2008-02-07 16:28:53,116.45874,40.00362,302.0,0.006832050015047438,0.08144165580851251,False,136
10006,2008-02-07 16:38:57,116.45867,40.00371,10006.txt,2008-02-07 16:33:55,116.45867,40.00365,302.0,0.0066716955981751536,0.07953014620341242,False,136
10006,2008-02-07 16:43:59,116.4587,40.00373,10006.txt,2008-02-07 16:38:57,116.45867,40.00371,302.0,0.003387494874603397,0.040380733604543806,False,136
10006,2008-02-07 16:49:01,116.45865,40.00374,10006.txt,2008-02-07 16:43:59,116.4587,40.00373,302.0,0.004401549344334119,0.05246880013113519,False,136
10006,2008-02-07 16:54:03,116.45865,40.00364,10006.txt,2008-02-07 16:49:01,116.45865,40.00374,302.0,0.011119492665275676,0.13255024369202795,False,136
10006,2008-02-07 16:59:04,116.45863,40.00367,10006.txt,2008-02-07 16:54:03,116.45865,40.00364,301.0,0.003745642831191861,0.04479838602089933,False,136
10006,2008-02-07 17:04:06,116.45863,40.00365,10006.txt,2008-02-07 16:59:04,116.45863,40.00367,302.0,0.002223898532489277,0.026510048731660255,False,136
10006,2008-02-07 17:09:08,116.45867,40.00362,10006.txt,2008-02-07 17:04:06,116.45863,40.00365,302.0,0.004768199453803804,0.05683946368772747,False,136
10006,2008-02-07 17:14:10,116.45871,40.00357,10006.txt,2008-02-07 17:09:08,116.45867,40.00362,302.0,0.006520631746668193,0.07772938505962085,False,136
10006,2008-02-07 17:19:12,116.45874,40.00362,10006.txt,2008-02-07 17:14:10,116.45871,40.00357,302.0,0.006118839761189909,0.07293981172279362,False,136
10006,2008-02-07 17:24:14,116.45865,40.00361,10006.txt,2008-02-07 17:19:12,116.45874,40.00362,302.0,0.007746043082714702,0.09233693740984412,False,136
10006,2008-02-07 17:29:16,116.45867,40.00365,10006.txt,2008-02-07 17:24:14,116.45865,40.00361,302.0,0.004762862640350331,0.05677584604391123,False,136
10006,2008-02-07 17:34:18,116.45867,40.00362,10006.txt,2008-02-07 17:29:16,116.45867,40.00365,302.0,0.0033358477997949007,0.03976507311013789,False,136
10006,2008-02-07 17:39:20,116.45861,40.0036,10006.txt,2008-02-07 17:34:18,116.45867,40.00362,302.0,0.005573454599428655,0.06643853164881841,False,136
10006,2008-02-07 17:44:22,116.45866,40.00361,10006.txt,2008-02-07 17:39:20,116.45861,40.0036,302.0,0.004401557190472827,0.05246889366126549,False,136
10006,2008-02-07 17:49:24,116.45868,40.00361,10006.txt,2008-02-07 17:44:22,116.45866,40.00361,302.0,0.0017035150427569133,0.02030680183418837,False,136
10006,2008-02-07 17:54:26,116.45864,40.0036,10006.txt,2008-02-07 17:49:24,116.45868,40.00361,302.0,0.003583892698847346,0.04272189972135909,False,136
10006,2008-02-07 17:59:28,116.45864,40.0036,10006.txt,2008-02-07 17:54:26,116.45864,40.0036,302.0,0.0,0.0,False,136
10006,2008-02-07 18:04:29,116.45867,40.00362,10006.txt,2008-02-07 17:59:28,116.45864,40.0036,301.0,0.003387497978957152,0.04051492599417192,False,136
10006,2008-02-07 18:09:31,116.45867,40.00359,10006.txt,2008-02-07 18:04:29,116.45867,40.00362,302.0,0.0033358477990875776,0.039765073101706225,False,136
10006,2008-02-07 18:14:33,116.45866,40.00358,10006.txt,2008-02-07 18:09:31,116.45867,40.00359,302.0,0.0014006864660507674,0.016696924760870074,False,136
10006,2008-02-07 18:19:35,116.45865,40.00357,10006.txt,2008-02-07 18:14:33,116.45866,40.00358,302.0,0.0014006865413535418,0.016696925658519043,False,136
10006,2008-02-07 18:24:37,116.45868,40.00352,10006.txt,2008-02-07 18:19:35,116.45865,40.00357,302.0,0.006118840542414477,0.07293982103540436,False,136
10006,2008-02-07 18:29:39,116.45868,40.00356,10006.txt,2008-02-07 18:24:37,116.45868,40.00352,302.0,0.004447797064978554,0.05302009746332051,False,136
10006,2008-02-07 18:34:41,116.45868,40.00355,10006.txt,2008-02-07 18:29:39,116.45868,40.00356,302.0,0.0011119492665983002,0.013255024370045963,False,136
10006,2008-02-07 18:39:43,116.45864,40.00354,10006.txt,2008-02-07 18:34:41,116.45868,40.00355,302.0,0.0035838955447983437,0.042721933646602775,False,136
10006,2008-02-07 18:44:45,116.4587,40.00357,10006.txt,2008-02-07 18:39:43,116.45864,40.00354,302.0,0.006102916854363391,0.07275000223744439,False,136
10006,2008-02-07 18:49:47,116.45869,40.00356,10006.txt,2008-02-07 18:44:45,116.4587,40.00357,302.0,0.001400686618340854,0.01669692657624859,False,136
10006,2008-02-07 18:54:49,116.45867,40.00357,10006.txt,2008-02-07 18:49:47,116.45869,40.00356,302.0,0.002034305411382418,0.024249998281379817,False,136
10006,2008-02-07 18:59:50,116.45864,40.00362,10006.txt,2008-02-07 18:54:49,116.45867,40.00357,301.0,0.006118839760284849,0.07318213666785867,False,136
10006,2008-02-07 19:04:52,116.45865,40.00362,10006.txt,2008-02-07 18:59:50,116.45864,40.00362,302.0,0.0008517573977057811,0.010153399442850371,False,136
10006,2008-02-07 19:09:54,116.45873,40.00355,10006.txt,2008-02-07 19:04:52,116.45865,40.00362,302.0,0.010344881699692164,0.12331647059235692,False,136
10006,2008-02-07 19:14:56,116.45866,40.00364,10006.txt,2008-02-07 19:09:54,116.45873,40.00355,302.0,0.0116490340095585,0.13886265706758477,False,136
10006,2008-02-07 19:19:58,116.45885,40.00336,10006.txt,2008-02-07 19:14:56,116.45866,40.00364,302.0,0.035089387112362626,0.4182840847831306,False,136
10006,2008-02-07 19:25:00,116.45862,40.00371,10006.txt,2008-02-07 19:19:58,116.45885,40.00336,302.0,0.043570789534792626,0.5193868951167333,False,136
10006,2008-02-07 19:30:02,116.45864,40.00368,10006.txt,2008-02-07 19:25:00,116.45862,40.00371,302.0,0.003745642376649319,0.04465004157595215,False,136
10006,2008-02-07 19:35:04,116.45863,40.00366,10006.txt,2008-02-07 19:30:02,116.45864,40.00368,302.0,0.002381431141360427,0.028387920890389197,False,136
10006,2008-02-07 19:40:06,116.45867,40.00365,10006.txt,2008-02-07 19:35:04,116.45863,40.00366,302.0,0.003583890324573473,0.04272187141875663,False,136
10006,2008-02-07 19:45:08,116.45867,40.00366,10006.txt,2008-02-07 19:40:06,116.45867,40.00365,302.0,0.0011119492665983002,0.013255024370045963,False,136
10006,2008-02-07 19:50:10,116.45863,40.00368,10006.txt,2008-02-07 19:45:08,116.45867,40.00366,302.0,0.0040686064284110555,0.04849994417973444,False,136
10006,2008-02-07 19:55:12,116.45861,40.00372,10006.txt,2008-02-07 19:50:10,116.45863,40.00368,302.0,0.004762862016429701,0.05677583860644677,False,136
10006,2008-02-07 20:00:13,116.45868,40.00369,10006.txt,2008-02-07 19:55:12,116.45861,40.00372,301.0,0.006832044678310726,0.08171216226551034,False,136
10006,2008-02-07 20:05:15,116.45869,40.00366,10006.txt,2008-02-07 20:00:13,116.45868,40.00369,302.0,0.0034428723516304535,0.041040862469766994,False,136
10006,2008-02-07 20:10:17,116.45864,40.00368,10006.txt,2008-02-07 20:05:15,116.45869,40.00366,302.0,0.00480447340444488,0.05727186839735618,False,136
10006,2008-02-07 20:15:19,116.45865,40.00371,10006.txt,2008-02-07 20:10:17,116.45864,40.00368,302.0,0.0034428722905870085,0.04104086174209679,False,136
10006,2008-02-07 20:20:21,116.45873,40.0036,10006.txt,2008-02-07 20:15:19,116.45865,40.00371,302.0,0.01400141158931207,0.1669042441110048,False,136
10006,2008-02-07 20:25:23,116.45873,40.00361,10006.txt,2008-02-07 20:20:21,116.45873,40.0036,302.0,0.0011119492673056233,0.013255024378477628,False,136
10006,2008-02-07 20:30:25,116.4587,40.00362,10006.txt,2008-02-07 20:25:23,116.45873,40.00361,302.0,0.0027867271278403734,0.03321926377558061,False,136
10006,2008-02-07 20:35:27,116.45875,40.00356,10006.txt,2008-02-07 20:30:25,116.4587,40.00362,302.0,0.007915099788489198,0.09435218290914275,False,136
10006,2008-02-07 20:40:29,116.45883,40.00352,10006.txt,2008-02-07 20:35:27,116.45875,40.00356,302.0,0.008137223725352262,0.09700001791810643,False,136
10006,2008-02-07 20:45:31,116.45871,40.00352,10006.txt,2008-02-07 20:40:29,116.45883,40.00352,302.0,0.010221103730207256,0.12184097161836464,False,136
10006,2008-02-07 20:50:33,116.45873,40.00344,10006.txt,2008-02-07 20:45:31,116.45871,40.00352,302.0,0.00905723851484723,0.10796708163394049,False,136
10006,2008-02-07 20:55:34,116.45884,40.00348,10006.txt,2008-02-07 20:50:33,116.45873,40.00344,301.0,0.010371483999744484,0.124044326907243,False,136
10006,2008-02-07 21:00:36,116.45881,40.00359,10006.txt,2008-02-07 20:55:34,116.45884,40.00348,302.0,0.012495503347807104,0.14895302004008468,False,136
10006,2008-02-07 21:05:38,116.45886,40.00349,10006.txt,2008-02-07 21:00:36,116.45881,40.00359,302.0,0.011907158610705307,0.14193963906801027,False,136
10006,2008-02-07 21:10:40,116.45862,40.00369,10006.txt,2008-02-07 21:05:38,116.45886,40.00349,302.0,0.030206877649059778,0.36008198522058016,False,136
10006,2008-02-07 21:15:42,116.45864,40.00371,10006.txt,2008-02-07 21:10:40,116.45862,40.00369,302.0,0.002801371188539493,0.03339382873755687,False,136
10006,2008-02-07 21:20:44,116.45868,40.00371,10006.txt,2008-02-07 21:15:42,116.45864,40.00371,302.0,0.0034070250952570845,0.04061354418187253,False,136
10006,2008-02-07 21:25:46,116.4588,40.00373,10006.txt,2008-02-07 21:20:44,116.45868,40.00371,302.0,0.010460213861694455,0.12469129106655642,False,136
10006,2008-02-07 21:30:48,116.45863,40.00373,10006.txt,2008-02-07 21:25:46,116.4588,40.00373,302.0,0.01447985240986616,0.17260751217058998,False,136
10006,2008-02-07 21:35:50,116.45868,40.00366,10006.txt,2008-02-07 21:30:48,116.45863,40.00373,302.0,0.008872561866782211,0.10576563814707272,False,136
10006,2008-02-07 21:40:52,116.45864,40.00365,10006.txt,2008-02-07 21:35:50,116.45868,40.00366,302.0,0.0035838903266337684,0.04272187144331645,False,136
10006,2008-02-07 21:45:54,116.45864,40.00365,10006.txt,2008-02-07 21:40:52,116.45864,40.00365,302.0,0.0,0.0,False,136
10006,2008-02-07 21:50:55,116.45865,40.00365,10006.txt,2008-02-07 21:45:54,116.45864,40.00365,301.0,0.0008517570234367213,0.010187127190605305,False,136
10006,2008-02-07 21:55:57,116.45873,40.00361,10006.txt,2008-02-07 21:50:55,116.45865,40.00365,302.0,0.008137216202072054,0.09699992823662051,False,136
10006,2008-02-07 22:00:59,116.45868,40.00371,10006.txt,2008-02-07 21:55:57,116.45873,40.00361,302.0,0.011907155932778541,0.14193960714570447,False,136
10006,2008-02-07 22:06:01,116.45857,40.00366,10006.txt,2008-02-07 22:00:59,116.45868,40.00371,302.0,0.010894722680618238,0.1298708663914757,False,136
